ref,CMN,x_lon,y_lat
children_under_five,1090,7.5819081213363,45.0788284503296
children_under_five,1091,7.67826044034351,45.4245617818207
children_under_five,1092,7.80226763174006,45.4333117344421
children_under_five,1093,7.30741274111309,45.1162488984517
children_under_five,1094,7.53553633205231,45.3074097735115
children_under_five,1095,7.99752580329902,45.3880700911594
children_under_five,1096,7.81518340489601,45.3590721401609
children_under_five,1097,7.38120600027542,44.974852957505
children_under_five,1098,7.64855311854384,45.3929695172734
children_under_five,1099,7.57576913070535,45.1320248430257
children_under_five,1100,6.93030483893207,45.101385286993
children_under_five,1101,7.68971459369365,45.3292111680009
children_under_five,1102,7.74524577485783,45.304850755832
children_under_five,1103,7.05931598579211,45.0304445460651
children_under_five,1104,7.5274255592938,45.2156367542271
children_under_five,1105,7.83105769099748,45.4679627426285
children_under_five,1106,7.82039482288153,45.2735845811445
children_under_five,1107,7.59069413030311,45.3436360426259
children_under_five,1108,7.6113937812332,45.4381500565706
children_under_five,1109,7.67010131486082,45.2733472476768
children_under_five,1110,7.35436150945729,44.9294458582943
children_under_five,1111,7.37446498406828,44.8367323700169
children_under_five,1112,7.82975434078947,45.1258202488335
children_under_five,1113,7.46453273824759,45.2620885440818
children_under_five,1114,7.01438572136585,45.1400076873183
children_under_five,1115,7.34355735514905,45.042369512578
children_under_five,1116,7.49962514015892,45.1589435520988
children_under_five,1117,7.01725279143403,45.1260925737289
children_under_five,1118,7.29129143848551,45.3692213345363
children_under_five,1119,7.5593084277985,45.2572555898543
children_under_five,1120,7.5855055968194,45.0627716940745
children_under_five,1121,,
children_under_five,1122,7.21842652605245,44.9409926503737
children_under_five,1123,7.90902604722625,44.9075376427617
children_under_five,1124,7.75258582787488,45.4463653768242
children_under_five,1125,7.88284721232234,45.4611575306947
children_under_five,1126,7.51566898431156,45.1828107906734
children_under_five,1127,7.66924196102244,44.9548596193875
children_under_five,1128,7.47991952569715,45.2757158718201
children_under_five,1129,7.99343269802489,45.1506905415851
children_under_five,1130,7.71603384338629,45.1844096811475
children_under_five,1131,7.29728325044761,45.2303666556935
children_under_five,1132,7.81632575416434,45.4818304726243
children_under_five,1133,7.60565299549074,45.3184548599278
children_under_five,1134,7.44292580407842,45.4245149891447
children_under_five,1135,7.7355693490526,45.2335761928515
children_under_five,1136,7.63522662387807,44.8416166124046
children_under_five,1137,7.80731464447276,45.4420073950779
children_under_five,1139,7.24722542892604,44.815602395718
children_under_five,1140,7.2484443108983,44.8021151141745
children_under_five,1141,7.76341938759636,45.3174237014002
children_under_five,1142,7.40724929056676,44.851892978353
children_under_five,1143,8.01244156253102,45.3453017152703
children_under_five,1144,7.87890867161662,45.0592706733613
children_under_five,1145,7.06002777792823,44.9592499999788
children_under_five,1146,7.54238579017389,45.257673236842
children_under_five,1147,7.11610972773436,45.1186900657775
children_under_five,1148,7.93587204378388,45.2920092621906
children_under_five,1149,7.06879772335194,45.122761544977
children_under_five,1150,7.86915811641741,45.3561564052518
children_under_five,1152,7.3937528944179,45.291411806468
children_under_five,1153,7.92000747593787,45.0439182244788
children_under_five,1154,7.05001561607725,45.1452190971008
children_under_five,1155,7.43331840030298,45.3030020780108
children_under_five,1156,7.68645287765063,45.0009687234601
children_under_five,1157,6.98288949290402,45.2045621980466
children_under_five,1158,7.85171583740436,45.0671804168818
children_under_five,1159,7.83802634681296,45.3367993668518
children_under_five,1160,7.8624659874799,45.4897336980376
children_under_five,1161,7.85412235127646,45.2326770287608
children_under_five,1162,8.01519066517315,45.1529073748289
children_under_five,1163,7.93371691386159,45.0336230496619
children_under_five,1164,7.646986768973,44.9972834917235
children_under_five,1165,7.31411550422092,45.4498119920729
children_under_five,1166,7.56942661065892,45.2426586974123
children_under_five,1167,7.85933182664603,45.536145015808
children_under_five,1168,7.54009160266188,44.9353098541505
children_under_five,1169,7.01609214403233,45.1886406871817
children_under_five,1170,7.69156266299986,45.3402070159054
children_under_five,1171,7.53684417584065,45.0072287164366
children_under_five,1172,7.85970755661478,45.3280010441323
children_under_five,1173,7.34553006334476,44.848454905264
children_under_five,1174,7.60662109333799,44.8706465212708
children_under_five,1175,6.82062893442152,45.0388219734176
children_under_five,1176,7.74519793189544,45.3480716355216
children_under_five,1177,7.97955281207499,45.4595641359235
children_under_five,1178,7.58706077579977,44.8325781580772
children_under_five,1179,7.79146869221706,45.4290506925121
children_under_five,1180,7.83457181371124,45.0742445696644
children_under_five,1181,7.85823960690718,45.4355586341577
children_under_five,1183,7.75253665754031,45.0172329078836
children_under_five,1184,7.18970747283183,44.9613223264499
children_under_five,1185,7.83071445173621,45.3978432746453
children_under_five,1186,7.12586469765873,44.9392486642649
children_under_five,1187,7.64162225222426,45.3539693221855
children_under_five,1188,7.41496339000257,45.2867001200281
children_under_five,1189,7.54614079764739,45.1084925065203
children_under_five,1190,7.22495506964045,44.9445339223107
children_under_five,1191,7.33676058265708,44.8862695153613
children_under_five,1192,7.7787659901221,45.0396151758022
children_under_five,1193,7.60829882707953,44.9293264705281
children_under_five,1194,7.46554779410519,44.9886743500502
children_under_five,1195,7.4276016808751,44.9197001450907
children_under_five,1196,8.00938302884031,45.4440238708862
children_under_five,1197,7.83642648763122,44.9196519994409
children_under_five,1198,7.18057658670227,44.9555459175201
children_under_five,1199,7.59796117196561,45.4211637293309
children_under_five,1200,7.27192319010703,44.8878536695545
children_under_five,1201,6.94345020626627,45.0168857541558
children_under_five,1202,7.05056951748132,44.8967985192609
children_under_five,1203,7.89951234127636,44.8588299789176
children_under_five,1204,7.19712740935944,44.9118101092684
children_under_five,1205,7.281582411846,44.8697814324538
children_under_five,1206,7.61704965225708,45.3661476712984
children_under_five,1207,7.59687858449159,45.3529446618975
children_under_five,1208,7.77960808192612,45.4249099907581
children_under_five,1209,7.83258630967489,45.5231904761697
children_under_five,1210,7.80726577288324,45.5620134407858
children_under_five,1211,7.42869770389511,45.0510031030396
children_under_five,1212,7.49346807643604,45.4442060530472
children_under_five,1213,7.88776489645343,45.1179272981651
children_under_five,1214,7.52068526198242,45.0199590990714
children_under_five,1215,7.87736292173592,44.9855983919304
children_under_five,1216,7.62768706269819,45.3318391257558
children_under_five,1217,7.72136863690131,45.3252177833509
children_under_five,1218,7.70962964845216,45.2500470492768
children_under_five,1219,7.52879013656279,45.0711752092894
children_under_five,1220,7.56597706982092,45.1987571504128
children_under_five,1221,7.57798851352265,45.3083560482167
children_under_five,1222,7.33267053759415,44.9201917981146
children_under_five,1223,7.86929224441061,45.391025572877
children_under_five,1224,7.54705517168183,45.5013447260417
children_under_five,1225,7.96322969410613,45.2460125366252
children_under_five,1226,7.19877064935378,44.7920354606525
children_under_five,1227,7.12905860226306,45.0043285475111
children_under_five,1228,7.46602334216433,45.0715318816169
children_under_five,1229,7.38253355808884,45.1393624923872
children_under_five,1230,7.75303757401976,45.4684119089514
children_under_five,1231,7.68776105577981,45.357279200535
children_under_five,1232,6.88134956797712,45.0705138709427
children_under_five,1233,7.85026231342086,45.4575294032341
children_under_five,1234,7.0529219482527,44.9420875434539
children_under_five,1235,7.84326768002061,45.4496767604932
children_under_five,1236,7.78500523224729,45.2250561920275
children_under_five,1237,7.6088524938576,45.2464835314376
children_under_five,1238,7.61743320909501,45.3807138742182
children_under_five,1239,7.21276333753506,45.1347453550743
children_under_five,1240,7.65500921233534,45.2267001468098
children_under_five,1241,7.45198173073249,45.0255877296847
children_under_five,1242,7.23899144401238,44.8972961077935
children_under_five,1243,7.53182876651094,45.1404372473502
children_under_five,1244,7.79622150495117,45.3315233457217
children_under_five,1245,7.17877699285595,45.1268909734811
children_under_five,1246,7.80874210764205,45.3140160277126
children_under_five,1247,7.80728809011574,45.3968607785766
children_under_five,1248,7.6287937255621,45.2091774289571
children_under_five,1249,7.75938100297317,45.1049705946152
children_under_five,1250,7.30675308237826,44.9107575512977
children_under_five,1251,7.66891283419923,45.350943483951
children_under_five,1252,7.85393569085888,45.150345559729
children_under_five,1253,7.94279637259051,45.1580813211898
children_under_five,1254,7.30518140675821,44.8638918697733
children_under_five,1255,7.36238205709259,45.0978528664735
children_under_five,1256,7.27243762326518,45.1067233278911
children_under_five,1257,7.77357228073606,44.9498448433974
children_under_five,1258,6.84955110911937,44.9384687928852
children_under_five,1259,6.85725204164966,45.0262866405671
children_under_five,1260,7.46901708257428,44.8932163202142
children_under_five,1261,7.84422425742778,45.3783641381342
children_under_five,1262,7.87328146229749,45.1008472632042
children_under_five,1263,6.87825552491192,44.9595247764265
children_under_five,1264,7.99274606314333,45.4073742344498
children_under_five,1265,7.76685204049932,45.1389877034833
children_under_five,1266,7.83338353795716,45.5493979858221
children_under_five,1267,7.54411276436258,45.4135871480412
children_under_five,1268,7.76739467700007,45.4210700531755
children_under_five,1269,7.88899569746782,45.3829082759576
children_under_five,1270,7.05681842385451,45.136494372672
children_under_five,1271,7.82233866074717,45.5444514490747
children_under_five,1272,7.66459726467777,45.0705412094874
children_under_five,1273,7.97303160894317,45.2170104905793
children_under_five,1274,7.76018538736698,45.3921194858229
children_under_five,1275,7.2160428140993,44.8207511943224
children_under_five,1276,7.40819140837444,45.034619467175
children_under_five,1278,7.74785715793265,45.5107885986493
children_under_five,1279,7.42994810383425,45.2695411595917
children_under_five,1280,7.74347793021951,44.9829936777812
children_under_five,1281,7.02040906661472,45.04997804818
children_under_five,1282,7.21111613502094,45.226968899328
children_under_five,1283,7.29030938942261,45.1041933909379
children_under_five,1284,7.45378208821041,45.1485262891544
children_under_five,1285,7.34477560961534,45.0695895565452
children_under_five,1286,7.49530624587836,45.2234045039026
children_under_five,1287,7.65960681599676,45.3709260004273
children_under_five,1288,7.54868918741138,45.5207790463097
children_under_five,1289,7.48749268882977,45.2098718411813
children_under_five,1290,7.62990076555181,45.2766257491325
children_under_five,1291,7.01101492727902,45.1563476275382
children_under_five,1292,7.63394053211654,45.1247959707336
children_under_five,1293,7.97059804905261,45.1973800960157
children_under_five,1294,8.10298761270755,45.1577297732014
children_under_five,1295,7.94582082545711,45.3953309760324
children_under_five,1296,7.81810088263575,45.3814580049791
children_under_five,1298,7.755694565772,45.4314798969293
children_under_five,1299,7.49762207822862,44.8427917476522
children_under_five,1300,7.49614224031626,44.7877188116659
children_under_five,1301,7.5536981297665,45.2431279939092
children_under_five,1302,7.47516770442237,45.0461526675138
children_under_five,1303,7.38274652587158,45.1167490083719
children_under_five,1304,7.97762254873465,45.3055478195822
children_under_five,1305,7.2363762979479,45.1109815807748
children_under_five,1306,7.15108320475073,44.8081874731756
children_under_five,1307,7.24858671222703,44.9185349848567
children_under_five,1308,7.74392487195142,44.9219531371415
children_under_five,1309,7.62955439016479,44.9555307799648
children_under_five,1310,7.57137720473924,44.8633308090795
children_under_five,1311,7.9437947204316,45.3365446950453
children_under_five,1312,7.76700603709413,45.4408698629988
children_under_five,1313,7.38582737509453,45.2376056986472
children_under_five,1314,7.77739339926948,45.1987655113881
children_under_five,1315,7.51438231829451,44.9643664867337
children_under_five,1316,7.70318925637108,45.1493843745978
children_under_five,1317,7.76609095791616,45.4596171562133
children_under_five,1318,7.77552528058463,45.4951426079208
children_under_five,2002,7.94331373361362,45.8437070879625
children_under_five,2003,8.38048248882447,45.4268931054619
children_under_five,2004,8.07484031212974,45.3673478369231
children_under_five,2006,8.38627248446133,45.4966557097832
children_under_five,2007,8.40875088975893,45.2608808280386
children_under_five,2008,8.1401288790302,45.818757507487
children_under_five,2009,8.27859209587781,45.4615380740537
children_under_five,2011,8.12020706417923,45.3069674010087
children_under_five,2014,8.10239799824451,45.8348066273347
children_under_five,2015,8.05199616703037,45.3496629617202
children_under_five,2016,8.27679481859629,45.7206327792354
children_under_five,2017,8.46461012037308,45.357410384103
children_under_five,2021,8.26766587749833,45.4822006340327
children_under_five,2025,8.03114384016537,45.8000304177403
children_under_five,2029,8.04881393313185,45.9089704585333
children_under_five,2030,8.5043026511898,45.2211369004541
children_under_five,2031,8.39053272300035,45.3555303840867
children_under_five,2032,8.2016946145184,45.4172005901896
children_under_five,2033,8.29367853305328,45.4002454152974
children_under_five,2035,8.32733839047235,45.4985893224767
children_under_five,2041,8.16063118827015,45.8771218371632
children_under_five,2042,8.01978751281275,45.3051270378572
children_under_five,2043,8.29942695257132,45.8102077076748
children_under_five,2045,,
children_under_five,2047,8.36870436618838,45.2376686783015
children_under_five,2048,8.20010999134751,45.8539439873494
children_under_five,2049,8.10421534047561,45.195901909336
children_under_five,2052,8.21257530934796,45.3303689701913
children_under_five,2054,8.35628959796062,45.2689148630884
children_under_five,2057,8.15789230059722,45.8937326505574
children_under_five,2058,8.19098023452557,45.1943760836547
children_under_five,2059,8.28023741839236,45.4321490688193
children_under_five,2061,8.36666920837975,45.6140576733545
children_under_five,2062,8.38630872264142,45.5295700274583
children_under_five,2065,8.38467647535825,45.4520671766678
children_under_five,2066,8.2505204938615,45.7002775142009
children_under_five,2067,8.09894707762818,45.231070324833
children_under_five,2068,8.38348447011776,45.5564158452749
children_under_five,2070,8.34205422205734,45.2866764316636
children_under_five,2071,8.07928225304192,45.2796452957413
children_under_five,2072,8.32150846185566,45.6189169798238
children_under_five,2078,8.03788888904013,45.8107833333128
children_under_five,2079,7.99644302861502,45.3284687236708
children_under_five,2082,8.52342863195328,45.1938169555954
children_under_five,2088,8.31051221318544,45.3635475236985
children_under_five,2089,8.38077222237374,45.4026166666458
children_under_five,2090,8.2324739233115,45.1849028955853
children_under_five,2091,8.41617927758849,45.2359628493314
children_under_five,2093,8.48494191023308,45.2615877284546
children_under_five,2096,8.07868656863381,45.7701939013783
children_under_five,2097,8.05252731799728,45.7708476223886
children_under_five,2102,8.22852389000553,45.7132584088887
children_under_five,2104,8.47330841523629,45.2816633116989
children_under_five,2107,8.26733575403727,45.7607975426939
children_under_five,2108,8.36143483724423,45.3794172932122
children_under_five,2110,8.01331093205086,45.7686917562518
children_under_five,2113,8.19342883702612,45.9102513752228
children_under_five,2115,8.41683272962015,45.2136352656795
children_under_five,2116,8.28325483487786,45.6040819889385
children_under_five,2118,8.27127236977354,45.2545355042987
children_under_five,2121,8.12747120233971,45.8326123689455
children_under_five,2122,8.31569068148734,45.537303278739
children_under_five,2126,8.26390937217053,45.3248719969482
children_under_five,2127,8.29590848033973,45.3050608884496
children_under_five,2128,8.02175210647001,45.2400459509577
children_under_five,2131,8.2485870020342,45.3511226141845
children_under_five,2133,8.16964736900448,45.3682731480243
children_under_five,2134,8.10660824602672,45.7859588466112
children_under_five,2135,8.09520355100712,45.7737758935518
children_under_five,2137,8.30869486247318,45.6841760370135
children_under_five,2142,8.4542079008212,45.2309474668179
children_under_five,2147,8.32487434663572,45.2349718990825
children_under_five,2148,8.295761586469,45.1961436788553
children_under_five,2150,8.17143288753293,45.3416494084918
children_under_five,2152,8.33035154332413,45.7290715288506
children_under_five,2156,8.25831618908203,45.8128104701185
children_under_five,2158,8.41972258825748,45.3221169728409
children_under_five,2163,8.33649129829758,45.4390507907241
children_under_five,2164,8.43218126972685,45.3865509651379
children_under_five,2166,8.18699483874223,45.8307941668851
children_under_five,2170,8.06475969755291,45.8639504764899
children_under_five,2171,8.30739927294451,45.7516581567434
children_under_five,3001,8.56245782055924,45.6725011085486
children_under_five,3002,8.43951562605661,45.7879747116886
children_under_five,3006,8.4426759608872,45.8221993553744
children_under_five,3008,8.55137687134124,45.7559094504446
children_under_five,3012,8.51357298567793,45.5739795358332
children_under_five,3016,8.64267557410266,45.5704141789247
children_under_five,3018,8.46435255580652,45.4530957265769
children_under_five,3019,8.41557521054356,45.6753105093633
children_under_five,3021,8.53420124049826,45.6662043131007
children_under_five,3022,8.44250837683806,45.7615798154745
children_under_five,3023,8.69820294534899,45.3197218476205
children_under_five,3024,8.46465061519463,45.6998582203813
children_under_five,3025,8.60059504321092,45.6889545826779
children_under_five,3026,8.45420162563907,45.7312877280873
children_under_five,3027,8.48101709441246,45.5404509973644
children_under_five,3030,8.58291248137704,45.5234092709613
children_under_five,3032,8.66184019593914,45.5009301715435
children_under_five,3036,8.41868733869579,45.5344328851927
children_under_five,3037,8.46709810738435,45.4381567079989
children_under_five,3039,8.49257359774085,45.487774493875
children_under_five,3040,8.53178323852212,45.3891840782879
children_under_five,3041,8.46396908189727,45.3990210109973
children_under_five,3042,8.4866598861601,45.5127701070702
children_under_five,3043,8.62944357088266,45.712357281535
children_under_five,3044,8.50061353808625,45.6038450936884
children_under_five,3045,8.48522238769489,45.6119133361327
children_under_five,3047,8.39983711540269,45.662670022607
children_under_five,3049,8.77941324072651,45.4102387956687
children_under_five,3051,8.49792531535925,45.7904194498277
children_under_five,3052,8.56389370252395,45.7141705394365
children_under_five,3055,8.50474449784038,45.6469611760946
children_under_five,3058,8.45769372121512,45.6723073133468
children_under_five,3060,8.59972413408048,45.6623461949686
children_under_five,3062,8.57043760799461,45.7339482110887
children_under_five,3065,8.45701162490252,45.5533600642488
children_under_five,3066,8.48041300050927,45.6429251362941
children_under_five,3068,8.69603262456654,45.4780318609685
children_under_five,3069,8.66055383925358,45.3884594943711
children_under_five,3070,8.4255819984514,45.726963349981
children_under_five,3073,8.42003858490843,45.5982773879776
children_under_five,3076,8.43238103644995,45.7466107843665
children_under_five,3077,8.58328368623822,45.3669847075464
children_under_five,3079,8.34337032546856,45.6838711105195
children_under_five,3082,8.48668860977298,45.7526603906869
children_under_five,3083,8.42210750491866,45.4973649165223
children_under_five,3084,8.55573030783068,45.822731796626
children_under_five,3088,8.42267573747109,45.6892645342911
children_under_five,3090,8.4595112305366,45.4967735326453
children_under_five,3091,8.63166253410159,45.6282630661302
children_under_five,3093,8.53778180274218,45.8220283342148
children_under_five,3095,8.52600057907533,45.7892554856495
children_under_five,3097,8.60523016232506,45.6190642698762
children_under_five,3098,8.42821925783113,45.8058135354712
children_under_five,3100,8.55581765377293,45.5721864978843
children_under_five,3103,8.51977550186668,45.805129280911
children_under_five,3104,8.65769617307328,45.3711416848298
children_under_five,3106,8.62194718730549,45.4454301459159
children_under_five,3108,8.64027777324035,45.5966554284262
children_under_five,3109,8.52736292247913,45.74718459435
children_under_five,3112,8.41737420740881,45.7938880731105
children_under_five,3114,8.51240043623423,45.7479573537176
children_under_five,3115,8.38161931819946,45.7956491427479
children_under_five,3116,8.40783965772293,45.8217666157972
children_under_five,3119,8.51065661400591,45.792753106039
children_under_five,3120,8.38321146703052,45.7583060672936
children_under_five,3121,8.62939015377884,45.6523801348406
children_under_five,3122,8.3704723911278,45.6532636284071
children_under_five,3129,8.43396364277435,45.4597361064676
children_under_five,3130,8.38836153401395,45.632227618908
children_under_five,3131,8.71898582428629,45.4625797025403
children_under_five,3133,8.39620599441092,45.7744700418015
children_under_five,3134,8.42429179869564,45.4384004232007
children_under_five,3135,8.54933425232115,45.4662782165551
children_under_five,3138,8.43338554378301,45.5185217715729
children_under_five,3139,8.43625487504809,45.5772298045941
children_under_five,3140,8.41004967738586,45.7398722127987
children_under_five,3141,8.72063443116391,45.4002326764803
children_under_five,3143,8.5361626149056,45.6273914192471
children_under_five,3144,8.69358411232941,45.3759621993276
children_under_five,3146,8.71864220852753,45.3565373779024
children_under_five,3149,8.73797776068561,45.4334237594186
children_under_five,3153,8.55399255809329,45.6038025432467
children_under_five,3154,8.62998672941161,45.6669428255439
children_under_five,3158,8.66819407795212,45.3501710967141
children_under_five,3159,8.45840979181825,45.4780210420873
children_under_five,3164,8.50160774466654,45.326396878889
children_under_five,3166,8.52161676360985,45.7032394172069
children_under_five,4001,6.98809710173785,44.4745701640412
children_under_five,4002,7.22606341581145,44.3117355903192
children_under_five,4003,8.02538982937316,44.6933747112235
children_under_five,4004,8.0689790646899,44.5958733049721
children_under_five,4005,8.00345491214248,44.1096468347299
children_under_five,4006,6.97042945921471,44.3790624999783
children_under_five,4007,8.10135621130174,44.5867373421308
children_under_five,4008,8.04440398300536,44.3035922972019
children_under_five,4009,7.30804975000396,44.7612749825171
children_under_five,4010,7.90165345169326,44.763369283339
children_under_five,4011,8.08108114358059,44.7184393450844
children_under_five,4012,7.33672721696096,44.7296212344772
children_under_five,4013,7.93999495248173,44.6136638243797
children_under_five,4014,7.8923434592289,44.4442437943677
children_under_five,4015,8.00966102611972,44.3211212217748
children_under_five,4016,7.64279751309472,44.3655791229941
children_under_five,4017,7.03357905997949,44.5835683760469
children_under_five,4018,7.97425175610066,44.4949886659184
children_under_five,4019,7.82565545887067,44.5382414640245
children_under_five,4020,8.10401982525477,44.632299580207
children_under_five,4021,8.17752176607232,44.5508794504917
children_under_five,4022,7.45199218865333,44.3908981447002
children_under_five,4023,8.02469820422377,44.5087641274838
children_under_five,4024,8.12126566115812,44.6303657243741
children_under_five,4025,7.48869091475276,44.3351553332428
children_under_five,4026,8.14493056919868,44.5984003509191
children_under_five,4027,8.04873507215161,44.5290090663339
children_under_five,4028,7.55111094647728,44.3294064297082
children_under_five,4029,7.84512721450935,44.6998710074119
children_under_five,4030,7.87336786597938,44.4022843467567
children_under_five,4031,,
children_under_five,4032,7.40299992417832,44.5997791988402
children_under_five,4033,7.36145181290864,44.5692165428139
children_under_five,4034,7.48106663267943,44.5071256400724
children_under_five,4035,8.14239182489468,44.4398846283413
children_under_five,4037,7.99857181079542,44.7983880665974
children_under_five,4038,7.07997807032591,44.4624878167425
children_under_five,4039,7.95416232654006,44.115842013867
children_under_five,4040,7.43092433100205,44.420919248578
children_under_five,4041,7.73750383768804,44.7825810330853
children_under_five,4042,7.47619349921652,44.7422890988436
children_under_five,4043,7.86984282360345,44.48018163616
children_under_five,4044,7.28879537149819,44.4794199994529
children_under_five,4045,7.6254747841968,44.8177757058572
children_under_five,4046,8.05265128935308,44.7494611355013
children_under_five,4047,7.07994989211619,44.5880848338874
children_under_five,4049,7.63769161506259,44.4393050041621
children_under_five,4050,8.18925321935867,44.4919110262204
children_under_five,4051,8.0306127741549,44.773607799763
children_under_five,4052,7.97938490329039,44.4206152384698
children_under_five,4053,7.19077777792834,44.3960972222006
children_under_five,4054,8.12975671794637,44.3553896935108
children_under_five,4055,7.97372588151928,44.6314038325072
children_under_five,4056,8.1917072717904,44.730269566369
children_under_five,4057,8.16740496039706,44.6237748035132
children_under_five,4058,7.66190455854966,44.7384723656618
children_under_five,4059,7.69670492499583,44.7084189956921
children_under_five,4060,7.17597222237277,44.4833440170724
children_under_five,4061,7.5889788612484,44.4918666389285
children_under_five,4062,7.81722801332811,44.8041950970955
children_under_five,4063,8.07780348973183,44.5778834000323
children_under_five,4064,7.48615944533065,44.387266233152
children_under_five,4065,7.78262810553343,44.6314298893183
children_under_five,4066,8.03013359706593,44.3846637081373
children_under_five,4067,7.83783671301201,44.6531958052341
children_under_five,4068,7.67604617017044,44.3209219462292
children_under_five,4069,7.92312876256007,44.4355177556736
children_under_five,4070,8.03280830510509,44.5636342078355
children_under_five,4071,7.90855490286419,44.4770190913782
children_under_five,4072,7.96156580758449,44.7363917381928
children_under_five,4073,8.19386523368907,44.5791707469737
children_under_five,4074,8.19850214201489,44.6643903536931
children_under_five,4075,7.48603463348405,44.5632958511992
children_under_five,4076,8.12543614366415,44.573317425997
children_under_five,4077,7.15643984397471,44.7000465227227
children_under_five,4078,7.54290120354574,44.3941178932797
children_under_five,4079,7.30589509148308,44.3150485947192
children_under_five,4080,8.02926878141969,44.6539035350151
children_under_five,4081,7.94835055264807,44.5329000100445
children_under_five,4082,7.36917521844961,44.4638944993371
children_under_five,4083,7.08637060793717,44.5451568743587
